pk_hash,linked_pct,linked_year,linked_method,max_pct,max_pct_year,latest_pct,latest_year,n_attempts,gap,band,is_not_highest,pct_diff,is_dup_best
096d166c338f,8.0,2009,EXACT,8.0,2009,8.0,2009,1,5.0,B1,False,0.0,False
5bfffb38c04b,9.0,2007,MANUAL_APPNO_MATCH,9.0,2007,9.0,2007,1,,B1,False,0.0,False
f8e936585dc9,4.0,2006,EXACT,4.0,2006,4.0,2006,1,7.0,B1,False,0.0,False
0ee2484c9901,34.0,2008,EXACT,34.0,2008,34.0,2008,1,10.0,B4,False,0.0,False
9d3210bebb2a,38.0,2013,EXACT,38.0,2013,38.0,2013,1,5.0,B4,False,0.0,False
15478a8845fe,29.0,2012,EXACT,29.0,2012,29.0,2012,1,8.0,B3,False,0.0,False
bfa4b9c83663,7.0,2007,EXACT,7.0,2007,7.0,2007,1,6.0,B1,False,0.0,False
a3fa0be5904f,32.0,2012,EXACT,32.0,2012,32.0,2012,1,6.0,B4,False,0.0,False
f00f2ba15d53,31.0,2011,EXACT,31.0,2011,31.0,2011,1,5.0,B4,False,0.0,False
f0080d32e8da,38.0,2011,EXACT,38.0,2011,38.0,2011,1,7.0,B4,False,0.0,False
8a1870393bd7,18.0,2012,EXACT,18.0,2012,18.0,2012,1,5.0,B2,False,0.0,False
0c358df5ec24,13.0,2006,EXACT,13.0,2006,13.0,2006,1,6.0,B2,False,0.0,False
b7bd0baa9b86,8.0,2008,EXACT,8.0,2008,8.0,2008,1,11.0,B1,False,0.0,False
583b69028582,20.0,2008,EXACT,20.0,2008,20.0,2008,1,6.0,B3,False,0.0,False
11ec3d2a90f7,26.0,2014,EXACT,26.0,2014,26.0,2014,1,5.0,B3,False,0.0,False
e75c3206fb76,24.0,2012,EXACT,24.0,2012,24.0,2012,1,6.0,B3,False,0.0,False
76e9eda94551,23.0,2007,MANUAL_APPNO_MATCH,23.0,2007,23.0,2007,1,,B3,False,0.0,False
023ba09255c5,31.0,2009,EXACT,31.0,2009,31.0,2009,1,6.0,B4,False,0.0,False
081553e2fead,37.0,2011,EXACT,37.0,2011,37.0,2011,1,5.0,B4,False,0.0,False
9139dad025b7,22.0,2007,EXACT,22.0,2007,22.0,2007,1,6.0,B3,False,0.0,False
1dfc9c84a913,18.0,2012,EXACT,18.0,2012,18.0,2012,1,10.0,B2,False,0.0,False
f4f359f129b0,24.0,2009,EXACT,24.0,2009,24.0,2009,1,11.0,B3,False,0.0,False
0fb4a004d28d,37.0,2007,MANUAL_APPNO_MATCH,37.0,2007,37.0,2007,1,,B4,False,0.0,False
cce44aa9ecf1,32.0,2010,MANUAL_APPNO_MATCH,32.0,2010,32.0,2010,1,,B4,False,0.0,False
658154fdc20a,32.0,2007,EXACT,32.0,2007,32.0,2007,1,6.0,B4,False,0.0,False
df865425ab27,33.0,2010,EXACT,33.0,2010,33.0,2010,1,6.0,B4,False,0.0,False
dc0df432ae20,31.0,2006,EXACT,31.0,2006,31.0,2006,1,6.0,B4,False,0.0,False
6ae79604bcb1,39.0,2009,EXACT,39.0,2009,39.0,2009,1,7.0,B4,False,0.0,False
8bc617fc3a07,1.0,2010,EXACT,1.0,2010,1.0,2010,1,7.0,B1,False,0.0,False
31c72d4d31fc,29.0,2010,EXACT,29.0,2010,29.0,2010,1,5.0,B3,False,0.0,False
535e953cbf87,32.0,2013,EXACT,32.0,2013,32.0,2013,1,6.0,B4,False,0.0,False
f3cce19979dd,26.0,2009,EXACT,26.0,2009,26.0,2009,1,6.0,B3,False,0.0,False
388dfe364313,39.0,2013,EXACT,39.0,2013,39.0,2013,1,6.0,B4,False,0.0,False
452865966dbd,38.0,2009,EXACT,38.0,2009,38.0,2009,1,7.0,B4,False,0.0,False
b03a3f4ddb8f,8.0,2011,DETERMINISTIC_APPNO,8.0,2011,8.0,2011,1,,B1,False,0.0,False
12b0a5c8f969,36.0,2008,EXACT,36.0,2008,36.0,2008,1,10.0,B4,False,0.0,False
960369272a9c,2.0,2009,MANUAL_APPNO_MATCH,2.0,2009,2.0,2009,1,,B1,False,0.0,False
c2493c5bb263,38.0,2010,EXACT,38.0,2010,38.0,2010,1,9.0,B4,False,0.0,False
5f413ae9ed7d,6.0,2010,EXACT,6.0,2010,6.0,2010,1,6.0,B1,False,0.0,False
b17dd398ec8e,20.0,2006,EXACT,20.0,2006,20.0,2006,1,6.0,B3,False,0.0,False
43485acafc04,38.0,2014,EXACT,38.0,2014,38.0,2014,1,6.0,B4,False,0.0,False
03e3f4d1aa69,19.0,2009,MANUAL_APPNO_MATCH,19.0,2009,19.0,2009,1,,B2,False,0.0,False
afa4edad12a1,22.0,2010,MANUAL_APPNO_MATCH,22.0,2010,22.0,2010,1,,B3,False,0.0,False
5f3c25c37994,32.0,2006,EXACT,32.0,2006,32.0,2006,1,7.0,B4,False,0.0,False
5948f0d238ab,39.0,2009,EXACT,39.0,2009,39.0,2009,1,5.0,B4,False,0.0,False
c385f2313302,21.0,2006,EXACT,21.0,2006,21.0,2006,1,5.0,B3,False,0.0,False
95cff071a04e,39.0,2013,EXACT,39.0,2013,39.0,2013,1,6.0,B4,False,0.0,False
3a13e806407f,19.0,2008,EXACT,19.0,2008,19.0,2008,1,5.0,B2,False,0.0,False
8a3c1b7513f3,19.0,2008,EXACT,19.0,2008,19.0,2008,1,6.0,B2,False,0.0,False
6785a8fff55e,26.0,2010,EXACT,26.0,2010,26.0,2010,1,7.0,B3,False,0.0,False
0e9706094625,35.0,2011,MANUAL_APPNO_MATCH,35.0,2011,35.0,2011,1,,B4,False,0.0,False
520d3511e468,28.0,2007,EXACT,28.0,2007,28.0,2007,1,10.0,B3,False,0.0,False
96b0300c232e,9.0,2012,MANUAL_APPNO_MATCH,9.0,2012,9.0,2012,1,,B1,False,0.0,False
ed1f4ac9ca68,20.0,2013,EXACT,20.0,2013,20.0,2013,1,7.0,B3,False,0.0,False
5e3aeb8bee24,18.0,2008,EXACT,18.0,2008,18.0,2008,1,6.0,B2,False,0.0,False
5677b444dc39,24.0,2006,EXACT,24.0,2006,24.0,2006,1,7.0,B3,False,0.0,False
b2899b154da1,12.0,2009,EXACT,12.0,2009,12.0,2009,1,5.0,B2,False,0.0,False
d1d0a88dc9d5,37.0,2009,EXACT,37.0,2009,37.0,2009,1,5.0,B4,False,0.0,False
c55d0b61f039,20.0,2009,EXACT,20.0,2009,20.0,2009,1,7.0,B3,False,0.0,False
f1aa0dc5fbd9,23.0,2006,EXACT,23.0,2006,23.0,2006,1,8.0,B3,False,0.0,False
05d317d91493,25.0,2011,EXACT,25.0,2011,25.0,2011,1,6.0,B3,False,0.0,False
22268c24206f,14.0,2011,EXACT,14.0,2011,14.0,2011,1,5.0,B2,False,0.0,False
c252b128ce71,6.0,2011,EXACT,6.0,2011,6.0,2011,1,7.0,B1,False,0.0,False
3086c6c6bca4,29.0,2012,MANUAL_APPNO_MATCH,29.0,2012,29.0,2012,1,,B3,False,0.0,False
d4b3674c6f2c,13.0,2014,EXACT,13.0,2014,13.0,2014,1,7.0,B2,False,0.0,False
8551e57c8ab5,27.0,2006,EXACT,27.0,2006,27.0,2006,1,7.0,B3,False,0.0,False
b5a85b6b0f83,33.0,2012,MANUAL_APPNO_MATCH,33.0,2012,33.0,2012,2,,B4,False,0.0,False
5ae842699c3f,25.0,2007,EXACT,25.0,2007,25.0,2007,1,6.0,B3,False,0.0,False
8da69d6f17f2,33.0,2014,MANUAL_APPNO_MATCH,33.0,2014,33.0,2014,2,,B4,False,0.0,False
3765210b9bf1,37.0,2007,EXACT,37.0,2007,37.0,2007,1,13.0,B4,False,0.0,False
d3dff503bda7,12.0,2006,EXACT,12.0,2006,12.0,2006,1,6.0,B2,False,0.0,False
131d601e86e2,18.0,2007,EXACT,18.0,2007,18.0,2007,1,8.0,B2,False,0.0,False
a11291f2902a,38.0,2006,EXACT,38.0,2006,38.0,2006,1,7.0,B4,False,0.0,False
ff759604c874,39.0,2007,EXACT,39.0,2007,39.0,2007,1,7.0,B4,False,0.0,False
879eb3086eb9,34.0,2011,EXACT,34.0,2011,34.0,2011,1,7.0,B4,False,0.0,False
97ea6e3199c4,38.0,2009,MANUAL_APPNO_MATCH,65.0,2009,38.0,2009,2,,B4,True,27.0,False
48935b521bc3,27.0,2011,EXACT,27.0,2011,27.0,2011,1,7.0,B3,False,0.0,False
bee09591ce9e,18.0,2012,EXACT,18.0,2012,18.0,2012,1,7.0,B2,False,0.0,False
73ca077829a1,28.0,2006,EXACT,28.0,2006,28.0,2006,1,9.0,B3,False,0.0,False
cb5059228e28,6.0,2009,EXACT,6.0,2009,6.0,2009,1,12.0,B1,False,0.0,False
d110c93b96fb,30.0,2010,EXACT,30.0,2010,30.0,2010,1,9.0,B4,False,0.0,False
5c5d54dd9214,38.0,2010,EXACT,38.0,2010,38.0,2010,1,6.0,B4,False,0.0,False
5d4ff4376ea7,27.0,2010,EXACT,27.0,2010,27.0,2010,1,6.0,B3,False,0.0,False
a88ea850becc,6.0,2012,EXACT,6.0,2012,6.0,2012,1,7.0,B1,False,0.0,False
78128b75fa1d,26.0,2008,EXACT,26.0,2008,26.0,2008,1,7.0,B3,False,0.0,False
5a35336765c9,7.0,2009,MANUAL_APPNO_MATCH,7.0,2009,7.0,2009,1,,B1,False,0.0,False
026fb464c897,11.0,2012,EXACT,11.0,2012,11.0,2012,1,6.0,B2,False,0.0,False
7437146e254c,30.0,2014,EXACT,30.0,2014,30.0,2014,1,7.0,B4,False,0.0,False
91da0c017da4,22.0,2008,EXACT,22.0,2008,22.0,2008,1,7.0,B3,False,0.0,False
6c7bcee9caf5,29.0,2012,EXACT,29.0,2012,29.0,2012,1,6.0,B3,False,0.0,False
3c36b781cb6b,26.0,2009,EXACT,26.0,2009,26.0,2009,1,6.0,B3,False,0.0,False
e15da1e8189f,29.0,2013,EXACT,29.0,2013,29.0,2013,1,7.0,B3,False,0.0,False
cc4d57ee7385,19.0,2008,EXACT,19.0,2008,19.0,2008,1,6.0,B2,False,0.0,False
54585e53de36,23.0,2012,EXACT,23.0,2012,23.0,2012,1,6.0,B3,False,0.0,False
065839787e7a,2.0,2009,EXACT,2.0,2009,2.0,2009,1,8.0,B1,False,0.0,False
50579fb0e8ea,26.0,2009,EXACT,26.0,2009,26.0,2009,1,5.0,B3,False,0.0,False
62743d826c8c,32.0,2013,EXACT,32.0,2013,32.0,2013,1,6.0,B4,False,0.0,False
e973382c93e8,9.0,2008,EXACT,9.0,2008,9.0,2008,1,9.0,B1,False,0.0,False
78a8fcf2b04c,34.0,2011,EXACT,34.0,2011,34.0,2011,1,7.0,B4,False,0.0,False
f56d1a667b2f,22.0,2009,EXACT,22.0,2009,22.0,2009,1,9.0,B3,False,0.0,False
52721dc59376,28.0,2008,MANUAL_APPNO_MATCH,28.0,2008,28.0,2008,1,,B3,False,0.0,False
7766824d6bda,27.0,2009,EXACT,27.0,2009,27.0,2009,1,8.0,B3,False,0.0,False
581e832021f7,30.0,2008,EXACT,30.0,2008,30.0,2008,1,6.0,B4,False,0.0,False
9cf7aa88eec3,27.0,2014,EXACT,27.0,2014,27.0,2014,1,5.0,B3,False,0.0,False
b518eccf48a4,37.0,2011,MANUAL_APPNO_MATCH,37.0,2011,37.0,2011,1,,B4,False,0.0,False
2ad73d8ef75a,34.0,2010,MANUAL_APPNO_MATCH,34.0,2010,34.0,2010,1,,B4,False,0.0,False
92ea1f487f83,9.0,2006,EXACT,9.0,2006,9.0,2006,1,7.0,B1,False,0.0,False
1021a2c436f1,31.0,2009,EXACT,31.0,2009,31.0,2009,1,6.0,B4,False,0.0,False
d1f1b90346c7,36.0,2006,EXACT,36.0,2006,36.0,2006,1,7.0,B4,False,0.0,False
e983201e98e8,9.0,2007,EXACT,9.0,2007,9.0,2007,1,11.0,B1,False,0.0,False
35162c627f71,37.0,2009,EXACT,37.0,2009,37.0,2009,1,6.0,B4,False,0.0,False
4e3d82f58e5c,19.0,2009,EXACT,19.0,2009,19.0,2009,1,5.0,B2,False,0.0,False
e9e3adabf10f,34.0,2006,EXACT,34.0,2006,34.0,2006,1,6.0,B4,False,0.0,False
750e5718d9bd,28.0,2007,EXACT,28.0,2007,28.0,2007,1,6.0,B3,False,0.0,False
b5c84580c358,28.0,2010,EXACT,28.0,2010,28.0,2010,1,10.0,B3,False,0.0,False
ff10d02db6bc,35.0,2012,EXACT,35.0,2012,35.0,2012,1,6.0,B4,False,0.0,False
81a4dfcdd560,39.0,2013,EXACT,39.0,2013,39.0,2013,1,5.0,B4,False,0.0,False
11cc1db5b5fa,23.0,2009,EXACT,23.0,2009,23.0,2009,1,8.0,B3,False,0.0,False
c10b9218b177,15.0,2007,EXACT,15.0,2007,15.0,2007,1,7.0,B2,False,0.0,False
dba3e6629ab7,20.0,2011,EXACT,20.0,2011,20.0,2011,1,5.0,B3,False,0.0,False
bbf8b1dad012,24.0,2011,EXACT,24.0,2011,24.0,2011,1,6.0,B3,False,0.0,False
a597439fc186,38.0,2009,EXACT,38.0,2009,38.0,2009,1,6.0,B4,False,0.0,False
3d04a78430aa,5.0,2006,EXACT,5.0,2006,5.0,2006,1,6.0,B1,False,0.0,False
b58b08b0fe24,17.0,2007,MANUAL_APPNO_MATCH,17.0,2007,17.0,2007,1,,B2,False,0.0,False
6816932240a2,25.0,2011,EXACT,25.0,2011,25.0,2011,1,7.0,B3,False,0.0,False
8c4b11dfa00e,38.0,2008,EXACT,38.0,2008,38.0,2008,1,7.0,B4,False,0.0,False
acc981275b71,24.0,2006,EXACT,24.0,2006,24.0,2006,1,7.0,B3,False,0.0,False
52e311679fc8,26.0,2008,EXACT,26.0,2008,26.0,2008,1,7.0,B3,False,0.0,False
75569cec28c9,6.0,2011,EXACT,6.0,2011,6.0,2011,1,8.0,B1,False,0.0,False
ca2c318c9d29,35.0,2014,EXACT,35.0,2014,35.0,2014,1,5.0,B4,False,0.0,False
3d24d58e88f4,4.0,2009,EXACT,4.0,2009,4.0,2009,1,6.0,B1,False,0.0,False
b17afe86a9ff,36.0,2013,EXACT,36.0,2013,36.0,2013,1,6.0,B4,False,0.0,False
f86e45d903e7,23.0,2014,EXACT,23.0,2014,23.0,2014,1,5.0,B3,False,0.0,False
14e280418773,31.0,2010,EXACT,31.0,2010,31.0,2010,1,7.0,B4,False,0.0,False
2a0e6dd1b63b,31.0,2008,EXACT,31.0,2008,31.0,2008,1,9.0,B4,False,0.0,False
8f46999bf7af,30.0,2010,EXACT,30.0,2010,30.0,2010,1,6.0,B4,False,0.0,False
259c9597c375,37.0,2011,EXACT,37.0,2011,37.0,2011,1,8.0,B4,False,0.0,False
0727950475f1,21.0,2010,EXACT,21.0,2010,21.0,2010,1,5.0,B3,False,0.0,False
1293d32905a2,3.0,2006,EXACT,3.0,2006,3.0,2006,1,13.0,B1,False,0.0,False
50a7c0fe9f26,33.0,2010,EXACT,33.0,2010,33.0,2010,1,8.0,B4,False,0.0,False
35483b5dba82,4.0,2009,EXACT,4.0,2009,4.0,2009,1,9.0,B1,False,0.0,False
3f74176ceaa4,24.0,2008,EXACT,24.0,2008,24.0,2008,1,9.0,B3,False,0.0,False
42bd92495b5c,25.0,2008,EXACT,25.0,2008,25.0,2008,1,7.0,B3,False,0.0,False
e8b0a442817c,20.0,2014,EXACT,20.0,2014,20.0,2014,1,6.0,B3,False,0.0,False
713f122917bf,27.0,2009,EXACT,27.0,2009,27.0,2009,1,8.0,B3,False,0.0,False
50d1ca269483,16.0,2008,EXACT,16.0,2008,16.0,2008,1,7.0,B2,False,0.0,False
a6c0f471eabc,33.0,2011,EXACT,33.0,2011,33.0,2011,1,9.0,B4,False,0.0,False
171ce972d05b,10.0,2007,EXACT,10.0,2007,10.0,2007,1,8.0,B2,False,0.0,False
7a9424429834,24.0,2012,MANUAL_APPNO_MATCH,37.0,2011,24.0,2012,3,,B3,True,13.0,False
eefacc494f73,28.0,2006,EXACT,28.0,2006,28.0,2006,1,5.0,B3,False,0.0,False
899a437fc57b,28.0,2007,EXACT,28.0,2007,28.0,2007,1,7.0,B3,False,0.0,False
19be481b3955,5.0,2009,DETERMINISTIC_APPNO,5.0,2009,5.0,2009,1,,B1,False,0.0,False
341bb359c8ba,15.0,2011,EXACT,15.0,2011,15.0,2011,1,7.0,B2,False,0.0,False
b7850656b84d,21.0,2009,EXACT,21.0,2009,21.0,2009,1,7.0,B3,False,0.0,False
6d522953fb0a,34.0,2008,EXACT,34.0,2008,34.0,2008,1,8.0,B4,False,0.0,False
b3b410a118f6,37.0,2010,EXACT,37.0,2010,37.0,2010,1,6.0,B4,False,0.0,False
9922d606c31e,14.0,2012,EXACT,14.0,2012,14.0,2012,1,5.0,B2,False,0.0,False
dd58c5d00acf,19.0,2008,EXACT,19.0,2008,19.0,2008,1,9.0,B2,False,0.0,False
172167a45026,32.0,2008,EXACT,32.0,2008,32.0,2008,1,5.0,B4,False,0.0,False
35ded50e8e9e,1.0,2006,EXACT,1.0,2006,1.0,2006,1,8.0,B1,False,0.0,False
8a976e96051c,39.0,2013,MANUAL_APPNO_MATCH,39.0,2013,39.0,2013,1,,B4,False,0.0,False
eba033cbe168,16.0,2014,EXACT,16.0,2014,16.0,2014,1,5.0,B2,False,0.0,False
b69f646347b9,36.0,2009,EXACT,36.0,2009,36.0,2009,1,5.0,B4,False,0.0,False
f552b5f671db,27.0,2010,EXACT,27.0,2010,27.0,2010,1,6.0,B3,False,0.0,False
b2f5b67530ea,6.0,2009,MANUAL_APPNO_MATCH,17.0,2009,17.0,2009,2,,B1,True,11.0,False
0290711340de,32.0,2014,EXACT,32.0,2014,32.0,2014,1,5.0,B4,False,0.0,False
b29413a8f53d,19.0,2007,EXACT,19.0,2007,19.0,2007,1,9.0,B2,False,0.0,False
a214ca597a87,35.0,2012,DETERMINISTIC_APPNO,35.0,2012,35.0,2012,1,,B4,False,0.0,False
effca72ce8a0,22.0,2008,EXACT,22.0,2008,22.0,2008,1,6.0,B3,False,0.0,False
539f80464452,36.0,2006,EXACT,36.0,2006,36.0,2006,1,9.0,B4,False,0.0,False
9127a83e1278,38.0,2011,EXACT,38.0,2011,38.0,2011,1,7.0,B4,False,0.0,False
bb7a2bae3097,12.0,2009,EXACT,12.0,2009,12.0,2009,1,9.0,B2,False,0.0,False
db038dca1e7e,1.0,2014,EXACT,1.0,2014,1.0,2014,1,7.0,B1,False,0.0,False
15b3df3eb595,33.0,2007,EXACT,33.0,2007,33.0,2007,1,7.0,B4,False,0.0,False
95d5e0c7c9ed,34.0,2008,EXACT,34.0,2008,34.0,2008,1,8.0,B4,False,0.0,False
d7a4fee33799,13.0,2011,EXACT,13.0,2011,13.0,2011,1,6.0,B2,False,0.0,False
d39c89f7a497,32.0,2006,EXACT,32.0,2006,32.0,2006,1,7.0,B4,False,0.0,False
d07dab0e686a,26.0,2012,EXACT,26.0,2012,26.0,2012,1,6.0,B3,False,0.0,False
816b0d3690b7,10.0,2013,EXACT,10.0,2013,10.0,2013,1,7.0,B2,False,0.0,False
ab0bebbc167a,15.0,2011,EXACT,15.0,2011,15.0,2011,1,5.0,B2,False,0.0,False
f6b55bec37f5,32.0,2011,EXACT,32.0,2011,32.0,2011,1,6.0,B4,False,0.0,False
5b0a03d44224,12.0,2013,EXACT,12.0,2013,12.0,2013,1,7.0,B2,False,0.0,False
653c9083ad47,18.0,2008,EXACT,18.0,2008,18.0,2008,1,9.0,B2,False,0.0,False
ec5a6da36d1f,28.0,2007,EXACT,28.0,2007,28.0,2007,1,6.0,B3,False,0.0,False
d9067c0f2b75,27.0,2010,EXACT,27.0,2010,27.0,2010,1,7.0,B3,False,0.0,False
90eed7856850,34.0,2011,EXACT,34.0,2011,34.0,2011,1,5.0,B4,False,0.0,False
a93b2501d47e,38.0,2007,EXACT,38.0,2007,38.0,2007,1,10.0,B4,False,0.0,False
9e24d0527a24,24.0,2010,EXACT,24.0,2010,24.0,2010,1,6.0,B3,False,0.0,False
60fcd0719eba,38.0,2011,EXACT,38.0,2011,38.0,2011,1,7.0,B4,False,0.0,False
ade95731cfa6,14.0,2008,EXACT,14.0,2008,14.0,2008,1,10.0,B2,False,0.0,False
fb5311b5e8ec,9.0,2011,EXACT,9.0,2011,9.0,2011,1,7.0,B1,False,0.0,False
96e501c63f2f,36.0,2006,EXACT,36.0,2006,36.0,2006,1,6.0,B4,False,0.0,False
985eab85a594,32.0,2008,EXACT,32.0,2008,32.0,2008,1,7.0,B4,False,0.0,False
7e09e154a3ad,26.0,2012,EXACT,26.0,2012,26.0,2012,1,6.0,B3,False,0.0,False
e5279a8a1340,23.0,2007,EXACT,23.0,2007,23.0,2007,1,6.0,B3,False,0.0,False
373d124cfe2b,37.0,2007,MANUAL_APPNO_MATCH,37.0,2007,37.0,2007,1,,B4,False,0.0,False
66557e925fb7,33.0,2007,EXACT,33.0,2007,33.0,2007,1,6.0,B4,False,0.0,False
1a6ca4397f39,22.0,2009,EXACT,22.0,2009,22.0,2009,1,6.0,B3,False,0.0,False
0bc4275e3fb4,9.0,2007,EXACT,9.0,2007,9.0,2007,1,6.0,B1,False,0.0,False
d1d1cd5c0457,38.0,2007,EXACT,38.0,2007,38.0,2007,1,5.0,B4,False,0.0,False
a343102242d2,27.0,2010,EXACT,27.0,2010,27.0,2010,1,8.0,B3,False,0.0,False
96af03d1974d,37.0,2011,EXACT,37.0,2011,37.0,2011,1,7.0,B4,False,0.0,False
b2b0478c9962,2.0,2006,MANUAL_APPNO_MATCH,2.0,2006,2.0,2006,1,,B1,False,0.0,False
7c7ec5e832d4,38.0,2011,EXACT,38.0,2011,38.0,2011,1,6.0,B4,False,0.0,False
94bf68f31a34,8.0,2011,EXACT,8.0,2011,8.0,2011,1,5.0,B1,False,0.0,False
6df35f01925b,19.0,2011,EXACT,19.0,2011,19.0,2011,1,6.0,B2,False,0.0,False
52a0be56f0e4,39.0,2011,EXACT,39.0,2011,39.0,2011,1,6.0,B4,False,0.0,False
3d3b9f8edb80,28.0,2011,EXACT,28.0,2011,28.0,2011,1,8.0,B3,False,0.0,False
6f0c7724f9c7,5.0,2012,EXACT,5.0,2012,5.0,2012,1,6.0,B1,False,0.0,False
c93c326c3a20,34.0,2011,EXACT,34.0,2011,34.0,2011,1,7.0,B4,False,0.0,False
e335632880e5,34.0,2011,EXACT,34.0,2011,34.0,2011,1,8.0,B4,False,0.0,False
8062d56bfb50,9.0,2014,EXACT,9.0,2014,9.0,2014,1,6.0,B1,False,0.0,False
409a8cd8c11f,17.0,2009,MANUAL_APPNO_MATCH,17.0,2009,17.0,2009,1,,B2,False,0.0,False
782036cb0f8c,25.0,2010,EXACT,25.0,2010,25.0,2010,1,7.0,B3,False,0.0,False
de05a45fa76a,22.0,2009,EXACT,22.0,2009,22.0,2009,1,7.0,B3,False,0.0,False
478bcd92e1bc,21.0,2009,EXACT,21.0,2009,21.0,2009,1,5.0,B3,False,0.0,False
02205a80ef07,38.0,2008,EXACT,38.0,2008,38.0,2008,1,9.0,B4,False,0.0,False
85b221d76e40,8.0,2007,EXACT,8.0,2007,8.0,2007,1,6.0,B1,False,0.0,False
7bbbc98c8064,34.0,2012,EXACT,34.0,2012,34.0,2012,1,6.0,B4,False,0.0,False
c6222a6458d8,24.0,2010,EXACT,24.0,2010,24.0,2010,1,6.0,B3,False,0.0,False
7cbac9aef594,11.0,2009,MANUAL_APPNO_MATCH,11.0,2009,11.0,2009,1,,B2,False,0.0,False
a039341ed5de,34.0,2006,EXACT,34.0,2006,34.0,2006,1,8.0,B4,False,0.0,False
d8ca2d07ade1,38.0,2008,MANUAL_APPNO_MATCH,38.0,2008,38.0,2008,1,,B4,False,0.0,False
da08ba04b7cb,13.0,2009,EXACT,13.0,2009,13.0,2009,1,10.0,B2,False,0.0,False
750a41abfa10,18.0,2006,EXACT,18.0,2006,18.0,2006,1,6.0,B2,False,0.0,False
696ef21fe601,30.0,2011,EXACT,30.0,2011,30.0,2011,1,6.0,B4,False,0.0,False
ba568edbc062,9.0,2006,EXACT,9.0,2006,9.0,2006,1,8.0,B1,False,0.0,False
ae3cd3e9156f,26.0,2010,MANUAL_APPNO_MATCH,26.0,2010,26.0,2010,1,,B3,False,0.0,False
3fbc2494df71,29.0,2007,MANUAL_APPNO_MATCH,29.0,2007,29.0,2007,1,,B3,False,0.0,False
86d899e262e9,37.0,2010,EXACT,37.0,2010,37.0,2010,1,7.0,B4,False,0.0,False
ebb67aa5534b,10.0,2011,EXACT,10.0,2011,10.0,2011,1,6.0,B2,False,0.0,False
25e0da0cbadd,29.0,2012,EXACT,29.0,2012,29.0,2012,1,6.0,B3,False,0.0,False
e20cdd8e769e,33.0,2011,EXACT,33.0,2011,33.0,2011,1,8.0,B4,False,0.0,False
05267661d172,36.0,2010,EXACT,36.0,2010,36.0,2010,1,9.0,B4,False,0.0,False
63219d0eb4c1,21.0,2006,EXACT,21.0,2006,21.0,2006,1,6.0,B3,False,0.0,False
9583ff499cd6,37.0,2007,EXACT,37.0,2007,37.0,2007,1,6.0,B4,False,0.0,False
86745a66baa6,29.0,2012,EXACT,29.0,2012,29.0,2012,1,7.0,B3,False,0.0,False
ce528db6b06a,18.0,2012,EXACT,18.0,2012,18.0,2012,1,8.0,B2,False,0.0,False
fb2164ff9d6c,36.0,2014,MANUAL_APPNO_MATCH,36.0,2014,36.0,2014,1,,B4,False,0.0,False
145e98b51c12,22.0,2010,EXACT,22.0,2010,22.0,2010,1,7.0,B3,False,0.0,False
cddeb5347a1b,28.0,2007,EXACT,28.0,2007,28.0,2007,1,7.0,B3,False,0.0,False
085e45c05059,6.0,2006,EXACT,6.0,2006,6.0,2006,1,7.0,B1,False,0.0,False
2756d21fc06d,11.0,2009,EXACT,11.0,2009,11.0,2009,1,8.0,B2,False,0.0,False
31aac40c82e1,37.0,2011,EXACT,37.0,2011,37.0,2011,1,6.0,B4,False,0.0,False
9d42c756c209,14.0,2012,EXACT,14.0,2012,14.0,2012,1,9.0,B2,False,0.0,False
e24878b58444,2.0,2006,EXACT,2.0,2006,2.0,2006,1,11.0,B1,False,0.0,False
9d19274e7e3e,3.0,2008,EXACT,3.0,2008,3.0,2008,1,10.0,B1,False,0.0,False
5f4d96ab3f64,24.0,2010,EXACT,24.0,2010,24.0,2010,1,6.0,B3,False,0.0,False
3d6deeeda1ee,16.0,2010,EXACT,16.0,2010,16.0,2010,1,9.0,B2,False,0.0,False
0861da230c52,29.0,2007,EXACT,29.0,2007,29.0,2007,1,10.0,B3,False,0.0,False
3c1172c84942,10.0,2007,EXACT,10.0,2007,10.0,2007,1,8.0,B2,False,0.0,False
fc788bb84cc4,8.0,2010,EXACT,8.0,2010,8.0,2010,1,7.0,B1,False,0.0,False
ceb386f26acf,4.0,2010,EXACT,4.0,2010,4.0,2010,1,9.0,B1,False,0.0,False
1a965b8b56a8,29.0,2013,EXACT,29.0,2013,29.0,2013,1,6.0,B3,False,0.0,False
3af72bc3c375,10.0,2010,EXACT,10.0,2010,10.0,2010,1,9.0,B2,False,0.0,False
16fd6f29f02b,24.0,2008,EXACT,24.0,2008,24.0,2008,1,9.0,B3,False,0.0,False
7c592984f542,22.0,2006,EXACT,22.0,2006,22.0,2006,1,8.0,B3,False,0.0,False
bac52ca2bc50,38.0,2007,EXACT,38.0,2007,38.0,2007,1,7.0,B4,False,0.0,False
bcf8eb9192ac,38.0,2010,EXACT,38.0,2010,38.0,2010,1,9.0,B4,False,0.0,False
b1fdfd3cbac5,11.0,2012,EXACT,11.0,2012,11.0,2012,1,6.0,B2,False,0.0,False
b3df4c5419fb,30.0,2009,EXACT,30.0,2009,30.0,2009,1,7.0,B4,False,0.0,False
8e5f80a3f1e4,15.0,2013,EXACT,15.0,2013,15.0,2013,1,6.0,B2,False,0.0,False
